,Edad,Genero,Historial_Crediticio,Salario_Anual,Deuda
2010,24,M,Malo,101981.0,39585.0
2011,34,F,Malo,37878.0,38911.0
2012,61,F,Bueno,103100.0,47277.0
2013,37,M,Malo,98629.0,42826.0
2014,53,F,Regular,75420.0,41164.0
2015,26,F,Malo,111987.0,22942.0
2016,55,F,Malo,63168.0,44539.0
2017,65,M,Regular,74862.0,5272.0
2018,39,F,Malo,109622.0,44134.0
2019,19,F,Regular,102025.0,24265.0
2020,41,M,Malo,48004.0,48192.0
2021,25,M,Bueno,40471.0,28668.0
2022,28,F,Malo,111820.0,46196.0
2023,30,F,Bueno,69636.5,16024.0
2024,34,F,Bueno,103828.0,31899.0
2025,25,F,Bueno,85308.0,3747.0
2026,38,M,Bueno,103969.0,9297.0
2027,35,F,Bueno,34568.0,1607.0
2028,47,M,Regular,29466.0,21458.0
2029,35,M,Regular,111057.0,27973.0
2030,63,F,Regular,77324.0,23117.0
2031,64,F,Bueno,35467.0,16450.0
2032,48,M,Malo,117555.0,15535.0
2033,55,M,Regular,95955.0,29355.0
2034,49,F,Malo,72948.0,7645.0
2035,28,M,Malo,36676.0,42238.0
2036,62,F,Bueno,114791.0,4158.0
2037,42,F,Bueno,51514.0,41773.0
2038,50,M,Bueno,42650.0,16786.0
2039,55,M,Regular,108290.0,40693.0
2040,58,F,Bueno,97701.0,30911.0
2041,25,M,Regular,30683.0,26578.0
2042,28,F,Regular,118092.0,46408.0
2043,39,F,Regular,79819.0,4166.0
2044,68,F,Regular,100978.0,19309.0
2045,41,M,Bueno,24860.0,15076.0
2046,58,F,Regular,23729.0,24841.5
2047,34,F,Bueno,51351.0,9278.0
2048,29,F,Bueno,69636.5,33539.0
2049,63,F,Regular,44346.0,11440.0
2050,49,F,Bueno,94155.0,26245.0
2051,32,F,Malo,96700.0,22097.0
2052,33,F,Bueno,26955.0,8167.0
2053,39,F,Bueno,85642.0,1556.0
2054,45,F,Regular,90290.0,43918.0
2055,37,F,Regular,64293.0,1151.0
2056,50,F,Bueno,81336.0,21698.0
2057,27,M,Regular,41662.0,17601.0
2058,57,F,Malo,26408.0,26807.0
2059,49,F,Malo,69636.5,45302.0
2060,67,F,Regular,21225.0,20328.0
2061,50,M,Bueno,32196.0,8039.0
2062,19,F,Malo,89786.0,47427.0
2063,50,M,Malo,35372.0,6303.0
2064,50,F,Bueno,37279.0,19053.0
2065,58,F,Regular,115729.0,31644.0
2066,30,M,Malo,69636.5,35745.0
2067,47,F,Bueno,112404.0,45309.0
2068,50,M,Bueno,58187.0,20762.0
2069,30,M,Malo,68481.0,23611.0
2070,69,F,Regular,48475.0,422.0
2071,43,F,Malo,64552.0,31275.0
2072,39,F,Bueno,87969.0,26597.0
2073,56,F,Malo,96534.0,11985.0
2074,19,M,Regular,116669.0,28707.0
2075,55,M,Bueno,119605.0,49242.0
2076,56,F,Regular,26858.0,3372.0
2077,43,M,Malo,94486.0,16083.0
2078,63,M,Malo,94474.0,34710.0
2079,67,F,Regular,45168.0,25816.0
2080,32,M,Malo,52099.0,9950.0
2081,51,M,Regular,91180.0,49050.0
2082,59,F,Malo,81455.0,49249.0
2083,61,M,Regular,74240.0,34247.0
2084,66,F,Regular,94796.0,4626.0
2085,57,M,Bueno,74592.0,24841.5
2086,28,F,Bueno,69636.5,10777.0
2087,20,M,Regular,78046.0,24841.5
2088,23,M,Malo,36488.0,5443.0
2089,26,F,Malo,78841.0,79.0
2090,23,F,Malo,20395.0,31282.0
2091,26,F,Regular,72669.0,38345.0
2092,56,F,Regular,30845.0,12901.0
2093,48,M,Regular,56059.0,2223.0
2094,49,M,Regular,38394.0,35337.0
2095,58,M,Bueno,113993.0,42732.0
2096,67,F,Regular,65906.0,13768.0
2097,29,M,Malo,79332.0,17507.0
2098,25,M,Bueno,57305.0,16249.0
2099,25,F,Malo,62628.0,35391.0
2100,67,F,Regular,41352.0,24841.5
2101,45,M,Bueno,106682.0,49483.0
2102,37,F,Regular,102971.0,7485.0
2103,64,M,Bueno,71993.0,44568.0
2104,24,M,Malo,59386.0,49891.0
2105,28,F,Regular,76624.0,29784.0
2106,37,M,Regular,77065.0,45566.0
2107,33,F,Bueno,105504.0,24617.0
2108,21,F,Bueno,28539.0,37748.0
2109,23,M,Regular,21263.0,3878.0
2110,39,M,Bueno,33305.0,1949.0
2111,43,M,Regular,73817.0,19844.0
2112,20,F,Bueno,44398.0,20881.0
2113,58,M,Malo,117616.0,21614.0
2114,59,F,Bueno,95801.0,23828.0
2115,31,F,Malo,69107.0,9958.0
2116,28,M,Bueno,52152.0,8697.0
2117,35,F,Bueno,113260.0,21624.0
2118,29,M,Regular,50624.0,15493.0
2119,40,M,Bueno,119655.0,42801.0
2120,29,M,Bueno,76132.0,21199.0
2121,30,M,Malo,72979.0,42354.0
2122,42,M,Bueno,78013.0,256.0
2123,62,M,Regular,114925.0,34488.0
2124,68,M,Malo,83797.0,30493.0
2125,36,F,Regular,71798.0,46009.0
2126,63,M,Regular,36650.0,49002.0
2127,53,F,Regular,46014.0,23731.0
2128,62,F,Regular,96421.0,7076.0
2129,25,F,Malo,27434.0,1071.0
2130,46,M,Bueno,50028.0,34390.0
2131,49,F,Regular,86558.0,2066.0
2132,68,F,Malo,44331.0,25645.0
2133,61,M,Regular,87573.0,41410.0
2134,35,M,Bueno,94292.0,33665.0
2135,23,F,Malo,66326.0,29412.0
2136,35,M,Malo,102979.0,31835.0
2137,36,M,Bueno,119728.0,41041.0
2138,39,M,Malo,24123.0,38549.0
2139,54,M,Bueno,36603.0,46390.0
2140,49,F,Malo,85941.0,46052.0
2141,58,M,Malo,62597.0,43167.0
2142,20,M,Bueno,83238.0,26578.0
2143,45,M,Bueno,104238.0,9883.0
2144,27,F,Malo,62719.0,42139.0
2145,68,F,Malo,111786.0,22217.0
2146,52,M,Bueno,61751.0,10707.0
2147,46,M,Bueno,106978.0,40856.0
2148,32,F,Malo,37693.0,13140.0
2149,50,M,Malo,109541.0,24841.5
2150,24,M,Malo,57697.0,24841.5
2151,29,F,Bueno,114524.0,16500.0
2152,66,M,Malo,117869.0,38553.0
2153,47,M,Regular,49992.0,6507.0
2154,38,F,Bueno,83825.0,32586.0
2155,48,F,Malo,29522.0,5830.0
2156,41,M,Bueno,65406.0,30608.0
2157,37,F,Regular,32121.0,37329.0
2158,54,M,Bueno,34219.0,47287.0
2159,21,M,Malo,21617.0,24511.0
2160,45,M,Regular,63016.0,33427.0
2161,61,F,Regular,70672.0,18506.0
2162,37,F,Malo,44276.0,28395.0
2163,41,M,Malo,119887.0,44303.0
2164,67,M,Malo,92240.0,46770.0
2165,66,F,Bueno,75735.0,27126.0
2166,68,F,Bueno,37959.0,24841.5
2167,49,F,Bueno,48522.0,24841.5
2168,58,M,Malo,76087.0,4682.0
2169,53,F,Malo,29953.0,48470.0
2170,51,F,Bueno,46567.0,10939.0
2171,53,M,Regular,80523.0,8826.0
2172,19,M,Bueno,82708.0,23371.0
2173,32,M,Regular,42560.0,29946.0
2174,51,F,Malo,78390.0,24359.0
2175,53,M,Malo,88149.0,19266.0
2176,23,M,Bueno,56660.0,38017.0
2177,56,M,Bueno,65104.0,19195.0
2178,59,M,Malo,77805.0,45413.0
2179,68,F,Bueno,44496.0,27315.0
2180,68,M,Malo,103301.0,24841.5
2181,29,F,Malo,111257.0,9710.0
2182,20,F,Regular,23515.0,41581.0
2183,62,F,Bueno,24454.0,45537.0
2184,35,M,Malo,69636.5,14161.0
2185,57,F,Bueno,93920.0,31821.0
2186,38,M,Regular,33727.0,9729.0
2187,32,M,Regular,89070.0,48448.0
2188,50,M,Bueno,119059.0,48915.0
2189,52,F,Bueno,117425.0,26913.0
2190,43,M,Malo,69979.0,22184.0
2191,25,M,Regular,45465.0,23279.0
2192,53,M,Regular,73900.0,26570.0
2193,65,F,Regular,79799.0,43030.0
2194,47,F,Bueno,116129.0,35133.0
2195,40,F,Malo,41330.0,13195.0
2196,59,M,Bueno,28302.0,43805.0
2197,61,F,Bueno,98443.0,43998.0
2198,31,M,Bueno,109966.0,17238.0
2199,31,M,Malo,69636.5,15552.0
2200,19,F,Bueno,32875.0,2728.0
2201,54,M,Regular,47219.0,48245.0
2202,22,F,Regular,56182.0,23557.0
2203,55,M,Regular,100541.0,4938.0
2204,62,F,Malo,62269.0,31202.0
2205,58,M,Bueno,99781.0,131.0
2206,64,M,Malo,26457.0,25692.0
2207,31,M,Bueno,26749.0,19977.0
2208,56,M,Regular,53064.0,33061.0
2209,42,M,Bueno,29821.0,27264.0
2210,37,F,Bueno,118297.0,25575.0
2211,19,M,Bueno,98655.0,14727.0
2212,56,F,Malo,27664.0,10488.0
2213,23,F,Bueno,49281.0,24841.5
2214,34,F,Bueno,51821.0,24400.0
2215,42,M,Bueno,44647.0,24146.0
2216,45,M,Malo,89918.0,6846.0
2217,19,M,Malo,101985.0,40352.0
2218,52,F,Malo,69636.5,23694.0
2219,54,M,Bueno,110179.0,21740.0
2220,22,M,Regular,94944.0,49438.0
2221,18,F,Regular,109142.0,30996.0
2222,57,F,Regular,47603.0,32125.0
2223,29,F,Bueno,66458.0,41409.0
2224,53,F,Regular,90605.0,44200.0
2225,62,F,Regular,39623.0,22970.0
2226,40,F,Regular,64440.0,10895.0
2227,64,M,Bueno,102427.0,38071.0
2228,48,F,Regular,27704.0,22258.0
2229,28,M,Regular,69636.5,23354.0
2230,27,M,Bueno,69636.5,30641.0
2231,20,M,Malo,103045.0,8444.0
2232,31,F,Regular,102805.0,9611.0
2233,33,M,Malo,93511.0,10528.0
2234,27,F,Regular,26565.0,999.0
2235,46,F,Bueno,108003.0,3760.0
2236,27,M,Malo,24870.0,36884.0
2237,29,F,Malo,38909.0,37179.0
2238,47,M,Malo,29117.0,21941.0
2239,58,M,Malo,87474.0,26022.0
2240,18,F,Regular,113926.0,43130.0
2241,22,M,Regular,64322.0,43881.0
2242,37,M,Malo,40128.0,36451.0
2243,25,M,Regular,117317.0,26521.0
2244,60,F,Malo,89001.0,47750.0
2245,29,M,Malo,20440.0,29639.0
2246,18,F,Bueno,80955.0,34621.0
2247,37,F,Malo,69613.0,31449.0
2248,45,M,Regular,90949.0,13079.0
2249,60,M,Malo,69636.5,6895.0
2250,54,F,Bueno,39547.0,27979.0
2251,64,F,Regular,69636.5,45703.0
2252,54,M,Bueno,20005.0,12552.0
2253,29,M,Bueno,27038.0,27394.0
2254,54,F,Malo,26414.0,48821.0
2255,66,F,Bueno,107659.0,32276.0
2256,66,F,Bueno,89506.0,33630.0
2257,61,F,Regular,96586.0,4527.0
2258,45,F,Bueno,22606.0,12247.0
2259,64,M,Malo,36482.0,17603.0
2260,32,F,Malo,118829.0,36563.0
2261,23,F,Malo,91873.0,45564.0
2262,61,M,Bueno,53948.0,45502.0
2263,37,M,Regular,109987.0,527.0
2264,67,F,Malo,111801.0,2922.0
2265,31,F,Bueno,111250.0,5849.0
2266,19,M,Malo,69636.5,30300.0
2267,26,F,Malo,33057.0,27780.0
2268,54,F,Regular,52400.0,45724.0
2269,37,M,Malo,91458.0,28140.0
2270,43,F,Regular,88607.0,17230.0
2271,46,M,Bueno,69636.5,26693.0
2272,18,M,Malo,47503.0,6959.0
2273,52,M,Bueno,43765.0,35854.0
2274,23,M,Bueno,66612.0,42730.0
2275,54,F,Bueno,118318.0,24841.5
2276,22,M,Malo,104335.0,26401.0
2277,50,F,Regular,113012.0,48187.0
2278,66,F,Malo,101748.0,3323.0
2279,68,F,Bueno,29428.0,445.0
2280,31,F,Regular,51419.0,17409.0
2281,29,F,Bueno,85195.0,9963.0
2282,59,M,Regular,93695.0,15437.0
2283,37,M,Malo,69636.5,16855.0
2284,67,M,Regular,59142.0,16411.0
2285,41,M,Malo,91540.0,10847.0
2286,60,F,Bueno,58289.0,24841.5
2287,51,M,Regular,96948.0,13487.0
2288,42,F,Bueno,69636.5,11848.0
2289,67,F,Regular,31755.0,13155.0
2290,46,M,Malo,104553.0,11255.0
2291,56,M,Regular,23890.0,1979.0
2292,48,M,Regular,114376.0,21305.0
2293,64,M,Malo,37175.0,9007.0
2294,60,F,Malo,69636.5,35094.0
2295,67,F,Malo,85687.0,35098.0
2296,40,M,Regular,104983.0,24030.0
2297,61,F,Bueno,108287.0,33770.0
2298,55,F,Regular,114711.0,9734.0
2299,37,F,Regular,44288.0,6448.0
2300,40,M,Bueno,66629.0,39605.0
2301,62,F,Malo,67800.0,12396.0
2302,69,M,Regular,57367.0,27881.0
2303,33,M,Bueno,97810.0,31177.0
2304,67,F,Malo,97754.0,40122.0
2305,59,F,Malo,109328.0,47019.0
2306,25,M,Regular,88513.0,35297.0
2307,67,F,Malo,102762.0,45977.0
2308,38,F,Malo,49022.0,36680.0
2309,18,M,Bueno,89329.0,17916.0
2310,25,M,Bueno,79414.0,31239.0
2311,46,M,Malo,21659.0,44084.0
2312,49,M,Bueno,77941.0,34189.0
2313,55,F,Malo,57930.0,13510.0
2314,22,F,Regular,63473.0,24966.0
2315,64,M,Bueno,75598.0,22152.0
2316,39,M,Malo,36040.0,19202.0
2317,64,M,Malo,89806.0,26445.0
2318,51,F,Bueno,33286.0,11152.0
2319,18,M,Bueno,89139.0,5617.0
2320,43,F,Regular,75916.0,1195.0
2321,60,M,Malo,37600.0,38997.0
2322,27,M,Regular,22291.0,25433.0
2323,47,M,Regular,33123.0,5305.0
2324,67,F,Regular,23811.0,24841.5
2325,35,F,Bueno,98883.0,48648.0
2326,34,F,Regular,51276.0,31385.0
2327,43,M,Bueno,74145.0,42113.0
2328,25,F,Bueno,66619.0,49994.0
2329,64,F,Regular,101049.0,37968.0
2330,57,M,Regular,90678.0,42642.0
2331,66,M,Malo,108782.0,33062.0
2332,29,F,Regular,111043.0,6097.0
2333,44,F,Malo,46714.0,39180.0
2334,25,F,Regular,75685.0,41604.0
2335,42,F,Regular,32194.0,44593.0
2336,63,M,Regular,93062.0,6678.0
2337,21,M,Regular,84037.0,32121.0
2338,50,M,Malo,39362.0,48503.0
2339,18,F,Malo,74499.0,21404.0
2340,36,F,Regular,66281.0,5743.0
2341,48,M,Regular,82813.0,16494.0
2342,33,M,Malo,64852.0,41543.0
2343,31,F,Bueno,67836.0,44185.0
2344,65,F,Bueno,24595.0,9678.0
2345,22,M,Bueno,115930.0,37632.0
2346,58,M,Malo,35402.0,46235.0
2347,43,M,Malo,85283.0,1648.0
2348,45,F,Bueno,112676.0,15677.0
2349,19,F,Bueno,108131.0,48686.0
2350,67,F,Regular,62723.0,22765.0
2351,23,F,Malo,71322.0,2381.0
2352,26,F,Malo,66764.0,16489.0
2353,50,F,Bueno,44911.0,11745.0
2354,58,M,Bueno,111288.0,5818.0
2355,42,M,Malo,39405.0,42654.0
2356,65,F,Regular,78122.0,33149.0
2357,30,M,Bueno,109756.0,27312.0
2358,26,F,Malo,119489.0,37124.0
2359,30,M,Malo,23447.0,38686.0
2360,48,F,Regular,73143.0,1316.0
2361,58,M,Regular,82906.0,5454.0
2362,28,M,Bueno,30662.0,13107.0
2363,21,F,Bueno,83001.0,4074.0
2364,51,F,Bueno,78282.0,21188.0
2365,55,M,Malo,24899.0,47579.0
2366,63,M,Bueno,48582.0,31968.0
2367,21,F,Malo,87471.0,40389.0
2368,55,M,Bueno,62213.0,49814.0
2369,36,F,Regular,95871.0,23102.0
2370,23,F,Regular,103205.0,48894.0
2371,51,M,Malo,94081.0,41422.0
2372,35,F,Regular,103805.0,31957.0
2373,30,M,Malo,57830.0,12872.0
2374,58,M,Malo,27066.0,47719.0
2375,40,F,Regular,30712.0,8349.0
2376,36,M,Malo,101527.0,19693.0
2377,62,F,Regular,85365.0,32627.0
2378,28,F,Bueno,107185.0,43677.0
2379,18,F,Bueno,119851.0,10760.0
2380,41,M,Regular,50806.0,11584.0
2381,24,F,Regular,32210.0,2106.0
2382,42,M,Regular,56972.0,13669.0
2383,38,F,Regular,54136.0,25223.0
2384,32,F,Bueno,64297.0,35706.0
2385,18,F,Malo,35945.0,2483.0
2386,29,M,Malo,115201.0,27482.0
2387,24,M,Bueno,62477.0,34143.0
2388,32,F,Malo,99180.0,24240.0
2389,38,F,Bueno,90453.0,10015.0
2390,36,M,Malo,105404.0,16628.0
2391,46,M,Regular,97413.0,25443.0
2392,42,M,Regular,33224.0,30819.0
2393,50,F,Regular,23052.0,15060.0
2394,66,M,Bueno,47272.0,27437.0
2395,49,F,Bueno,61150.0,49631.0
2396,66,M,Malo,116204.0,10654.0
2397,52,F,Malo,37316.0,14253.0
2398,61,F,Malo,73389.0,11565.0
2399,55,F,Bueno,83332.0,27597.0
2400,43,M,Malo,27240.0,27768.0
2401,28,M,Regular,117095.0,87.0
2402,52,M,Malo,88774.0,24841.5
2403,25,F,Regular,63175.0,8764.0
2404,63,F,Bueno,20565.0,178.0
2405,31,M,Regular,107298.0,26301.0
2406,27,F,Regular,91094.0,49314.0
2407,19,F,Regular,36375.0,35408.0
2408,63,F,Bueno,45710.0,41965.0
2409,26,M,Bueno,69895.0,31913.0
2410,20,F,Bueno,96639.0,18732.0
2411,38,M,Bueno,35174.0,2421.0
2412,43,M,Malo,107329.0,43715.0
2413,25,M,Bueno,47597.0,20526.0
2414,65,M,Regular,94289.0,28317.0
2415,19,M,Bueno,58397.0,1217.0
2416,23,F,Malo,91854.0,35242.0
2417,45,M,Malo,53069.0,929.0
2418,46,M,Malo,105687.0,40726.0
2419,43,M,Regular,60274.0,34270.0
2420,42,F,Bueno,94237.0,33188.0
2421,29,F,Bueno,92498.0,13580.0
2422,22,F,Bueno,58197.0,48608.0
2423,51,F,Regular,68634.0,38598.0
2424,65,M,Regular,50041.0,30431.0
2425,54,M,Malo,27248.0,20742.0
2426,32,F,Malo,105365.0,17833.0
2427,61,F,Bueno,22203.0,30885.0
2428,53,F,Regular,71986.0,5811.0
2429,32,F,Regular,45370.0,8619.0
2430,60,M,Bueno,55247.0,24255.0
2431,65,F,Bueno,95922.0,24972.0
2432,40,F,Malo,20434.0,13527.0
2433,23,F,Malo,82982.0,48991.0
2434,63,F,Malo,85180.0,32874.0
2435,67,F,Bueno,54474.0,4049.0
2436,61,F,Bueno,69636.5,41057.0
2437,60,F,Malo,58493.0,1903.0
2438,62,M,Malo,103824.0,44261.0
2439,38,M,Regular,23959.0,5376.0
2440,40,M,Regular,67289.0,42.0
2441,60,M,Malo,31143.0,22769.0
2442,33,M,Malo,59593.0,1577.0
2443,64,M,Regular,59115.0,24841.5
2444,32,F,Malo,42540.0,22449.0
2445,42,F,Regular,55481.0,38653.0
2446,53,M,Regular,115505.0,28859.0
2447,28,F,Regular,97097.0,8576.0
2448,68,M,Bueno,42578.0,45874.0
2449,32,F,Bueno,32787.0,11663.0
2450,21,F,Malo,92048.0,36345.0
2451,38,F,Regular,72879.0,48910.0
2452,30,F,Bueno,30596.0,24841.5
2453,39,F,Malo,117282.0,34902.0
2454,36,F,Malo,80669.0,3892.0
2455,51,M,Malo,39930.0,27112.0
2456,31,M,Malo,67950.0,4321.0
2457,21,F,Malo,115737.0,5776.0
2458,65,M,Regular,38687.0,43352.0
2459,69,F,Malo,72833.0,16119.0
2460,63,M,Regular,55989.0,30569.0
2461,44,F,Bueno,50183.0,38596.0
2462,46,M,Malo,40758.0,33063.0
2463,64,F,Bueno,21082.0,33181.0
2464,45,M,Regular,116368.0,22340.0
2465,52,F,Regular,65891.0,10187.0
2466,25,M,Bueno,65810.0,47084.0
2467,33,F,Malo,66901.0,6668.0
2468,59,F,Malo,103512.0,15344.0
2469,53,F,Bueno,91062.0,8195.0
2470,47,M,Bueno,116622.0,16561.0
2471,35,M,Bueno,41563.0,37122.0
2472,19,M,Malo,92008.0,22298.0
2473,66,F,Malo,22775.0,38250.0
2474,30,M,Malo,35828.0,16076.0
2475,21,F,Bueno,37974.0,15376.0
2476,43,M,Malo,42388.0,36039.0
2477,42,M,Regular,100591.0,43442.0
2478,47,M,Bueno,69636.5,5392.0
2479,28,M,Malo,57886.0,49441.0
2480,24,F,Bueno,42838.0,27106.0
2481,48,M,Regular,60728.0,14309.0
2482,61,M,Regular,98000.0,24809.0
2483,27,F,Bueno,72798.0,24841.5
2484,56,F,Bueno,92776.0,693.0
2485,30,M,Regular,90478.0,33937.0
2486,48,M,Bueno,39622.0,29233.0
2487,24,F,Regular,33536.0,8623.0
2488,66,F,Regular,87136.0,40550.0
2489,59,F,Malo,25700.0,46624.0
2490,59,M,Bueno,58839.0,9174.0
2491,53,M,Bueno,30248.0,11352.0
2492,37,M,Malo,65291.0,5530.0
2493,21,F,Regular,102629.0,4992.0
2494,24,F,Bueno,104891.0,23354.0
2495,18,F,Malo,37177.0,3312.0
2496,61,M,Malo,39483.0,24841.5
2497,62,F,Bueno,63815.0,4318.0
2498,59,M,Malo,58533.0,46827.0
2499,64,F,Regular,20026.0,34456.0
2500,30,M,Malo,80611.0,467.0
2501,39,M,Regular,107242.0,27192.0
2502,38,F,Regular,44660.0,42305.0
2503,39,M,Bueno,75103.0,35190.0
2504,45,F,Malo,72253.0,23663.0
2505,26,M,Regular,62082.0,31246.0
2506,43,F,Regular,36258.0,47372.0
2507,26,F,Malo,118315.0,37489.0
2508,32,M,Regular,109690.0,41971.0
2509,27,F,Malo,115220.0,40309.0
2510,41,M,Bueno,35389.0,42637.0
2511,59,F,Regular,111860.0,28273.0
2512,25,F,Regular,47685.0,47553.0
2513,41,F,Malo,79220.0,29473.0
2514,33,F,Malo,47195.0,13679.0
2515,66,M,Malo,41797.0,27445.0
2516,43,F,Malo,69636.5,45310.0
2517,44,F,Regular,117169.0,17870.0
2518,54,M,Bueno,86332.0,47229.0
2519,21,M,Bueno,113925.0,24841.5
2520,67,M,Bueno,82907.0,29433.0
2521,41,M,Bueno,27188.0,11038.0
2522,36,M,Malo,43696.0,25933.0
2523,53,M,Regular,22024.0,45020.0
2524,56,F,Regular,93202.0,29236.0
2525,27,M,Regular,55985.0,9770.0
2526,42,F,Malo,26584.0,3749.0
2527,35,M,Regular,110998.0,44585.0
2528,36,F,Malo,47044.0,35271.0
2529,53,F,Regular,25285.0,7855.0
2530,27,F,Bueno,83115.0,46146.0
2531,50,M,Malo,27370.0,44097.0
2532,67,M,Regular,37903.0,23439.0
2533,22,M,Bueno,52499.0,30290.0
2534,64,M,Bueno,117904.0,11101.0
2535,66,F,Bueno,42995.0,27240.0
2536,52,M,Malo,55200.0,16783.0
2537,61,F,Malo,108377.0,44917.0
2538,51,F,Regular,90402.0,26809.0
2539,50,M,Bueno,33566.0,47387.0
2540,38,M,Regular,57822.0,17923.0
2541,34,M,Regular,71222.0,47753.0
2542,39,F,Bueno,114088.0,15026.0
2543,65,M,Regular,110450.0,41196.0
2544,54,F,Malo,70668.0,23569.0
2545,32,M,Regular,83853.0,41887.0
2546,52,F,Bueno,74643.0,20893.0
2547,45,M,Malo,42333.0,22435.0
2548,24,M,Malo,35958.0,36892.0
2549,49,F,Regular,72442.0,32399.0
2550,28,M,Regular,40954.0,25236.0
2551,27,M,Malo,95174.0,27199.0
2552,26,M,Regular,119683.0,20334.0
2553,31,M,Bueno,29675.0,49143.0
2554,30,M,Regular,109590.0,33217.0
2555,42,M,Regular,51661.0,49531.0
2556,19,M,Malo,84289.0,15034.0
2557,52,F,Regular,37184.0,31085.0
2558,24,F,Regular,67963.0,9442.0
2559,38,M,Regular,45822.0,24841.5
2560,35,M,Bueno,82303.0,35069.0
2561,20,M,Regular,96465.0,7710.0
2562,59,F,Bueno,25267.0,38560.0
2563,56,F,Bueno,72647.0,42427.0
2564,58,M,Bueno,82814.0,7216.0
2565,66,F,Bueno,56025.0,11712.0
2566,28,M,Malo,69636.5,4905.0
2567,56,M,Bueno,20981.0,48534.0
2568,41,M,Regular,63436.0,38767.0
2569,63,M,Bueno,38472.0,27930.0
2570,36,F,Regular,39336.0,31192.0
2571,21,F,Bueno,45587.0,23506.0
2572,43,M,Malo,97192.0,49751.0
2573,55,F,Bueno,112862.0,7288.0
2574,59,F,Bueno,104046.0,44034.0
2575,49,M,Malo,73013.0,30011.0
2576,56,F,Bueno,104511.0,15586.0
2577,62,M,Regular,29665.0,32400.0
2578,63,M,Bueno,47097.0,1567.0
2579,53,M,Bueno,111277.0,47878.0
2580,57,M,Bueno,72474.0,48850.0
2581,54,F,Malo,91973.0,1094.0
2582,50,M,Bueno,45185.0,11135.0
2583,53,F,Bueno,95911.0,13508.0
2584,20,M,Regular,112643.0,45113.0
2585,26,M,Bueno,50484.0,9684.0
2586,25,F,Bueno,65610.0,27247.0
2587,50,M,Bueno,70807.0,6191.0
2588,23,F,Bueno,70907.0,17842.0
2589,58,F,Regular,77389.0,8046.0
2590,56,M,Regular,45835.0,4934.0
2591,21,M,Malo,69636.5,46806.0
2592,30,M,Bueno,116453.0,1354.0
2593,66,M,Malo,73790.0,39241.0
2594,19,M,Malo,96960.0,29816.0
2595,22,M,Bueno,29643.0,45562.0
2596,61,F,Regular,95846.0,2963.0
2597,44,F,Regular,38951.0,27424.0
2598,49,M,Bueno,112104.0,14503.0
2599,38,F,Bueno,35233.0,3042.0
2600,25,F,Regular,33200.0,30241.0
2601,55,M,Bueno,72275.0,39741.0
2602,25,M,Bueno,107084.0,7139.0
2603,67,F,Bueno,96068.0,11226.0
2604,20,M,Regular,109001.0,39698.0
2605,61,F,Malo,41291.0,14762.0
2606,20,M,Malo,62448.0,18116.0
2607,39,F,Bueno,50580.0,38108.0
2608,23,F,Regular,111685.0,5111.0
2609,19,F,Bueno,41346.0,3081.0
2610,40,F,Regular,30619.0,29815.0
2611,61,M,Bueno,21766.0,7802.0
2612,19,M,Regular,23549.0,42230.0
2613,55,F,Regular,38693.0,48348.0
2614,34,F,Malo,82019.0,17913.0
2615,52,M,Bueno,117458.0,17465.0
2616,51,M,Malo,68328.0,7994.0
2617,40,F,Malo,97701.0,3531.0
2618,47,F,Regular,109100.0,9343.0
2619,69,F,Bueno,45301.0,33484.0
2620,25,F,Regular,64763.0,6229.0
2621,39,F,Regular,40765.0,28775.0
2622,61,M,Regular,64787.0,26766.0
2623,53,F,Bueno,27425.0,16588.0
2624,22,M,Bueno,32857.0,23168.0
2625,30,M,Regular,72771.0,44789.0
2626,46,M,Bueno,112999.0,44069.0
2627,48,F,Regular,42444.0,36862.0
2628,64,M,Bueno,61457.0,21866.0
2629,33,M,Bueno,99741.0,9524.0
2630,59,M,Malo,20704.0,22538.0
2631,47,M,Regular,25452.0,42809.0
2632,33,F,Malo,58862.0,21226.0
2633,29,F,Malo,81471.0,8103.0
2634,34,M,Regular,89217.0,18402.0
2635,33,M,Regular,106058.0,15090.0
2636,29,F,Bueno,38300.0,15915.0
2637,25,F,Regular,29566.0,41477.0
2638,37,F,Malo,27501.0,34206.0
2639,20,M,Malo,21845.0,21511.0
2640,33,F,Regular,59181.0,15029.0
2641,47,M,Malo,77263.0,30831.0
2642,62,M,Bueno,98766.0,23531.0
2643,40,F,Malo,83038.0,4517.0
2644,45,M,Bueno,103290.0,24841.5
2645,68,F,Malo,54404.0,26835.0
2646,57,M,Bueno,42564.0,27725.0
2647,22,F,Bueno,117898.0,25357.0
2648,37,M,Regular,77435.0,43673.0
2649,57,M,Bueno,38227.0,1244.0
2650,61,F,Regular,110296.0,2416.0
2651,18,F,Malo,115259.0,48061.0
2652,47,F,Malo,67475.0,6490.0
2653,38,F,Malo,69636.5,11683.0
2654,37,M,Bueno,91074.0,5839.0
2655,23,F,Malo,41699.0,24992.0
2656,39,F,Malo,32454.0,47618.0
2657,35,M,Regular,68217.0,44938.0
2658,25,F,Regular,41711.0,44735.0
2659,56,F,Malo,35059.0,37777.0
2660,49,M,Malo,68398.0,47080.0
2661,50,F,Bueno,21286.0,8924.0
2662,33,F,Bueno,54297.0,15921.0
2663,29,F,Malo,46485.0,24260.0
